,PU EIC Code,PU Name,Valid From,Valid To,PU Status,PU Type,PU Location,"PU Installed
Capacity",Control Area,Bidding Zone,Last Update,PU Voltage,GU Code,GU Name,GU Status,GU Type,GU Location,"GU Installed
Capacity",lat,lon
192,50WP00000000080B,Brekke,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Brekke,9.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,47.0,50WG00000000215K,Brekke G1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000080B,4.5,61.019,5.462
193,50WP000000003079,Hoya.kr3,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hoya.kr3,4.1,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,12.0,50WG00000000746Q,Hoya_Kr3g1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000003079,4.1,61.23444,6.21145
194,50WP000000008767,Asnes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Asnes,3.2,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000002206B,Asnes G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000008767,1.0,60.613,12.011
195,50WP000000008767,Asnes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Asnes,3.2,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000002205D,Asnes G104 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000008767,0.1,60.613,12.011
196,50WP000000008767,Asnes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Asnes,3.2,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000002204F,Asnes G103 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000008767,2.0,60.613,12.011
197,50WP000000008767,Asnes,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Asnes,3.2,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000002203H,Asnes G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000008767,0.1,60.613,12.011
198,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000001469L,Savalen G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,1.4,62.187,10.617
199,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000001468N,Savalen G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,1.3,62.187,10.617
200,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000001467P,Savalen G104 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,1.0,62.187,10.617
201,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000001466R,Savalen G103 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,0.9,62.187,10.617
202,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WG00000001465T,Savalen G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,70.0,62.187,10.617
203,50WP000000006108,Savalen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Savalen,77.8,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,2.0,50WGI00000014705,Savalen G105 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006108,3.2,62.187,10.617
204,50WP00000000742S,Tjonnefoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Tjonnefoss,7.5,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,22.0,50WGI00000018895,Tjonnefog1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000742S,7.5,58.96,8.52
205,50WP00000000306B,Hoya.kr2,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hoya.kr2,28.6,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,12.0,50WG00000000745S,Hoya_Kr2g2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000306B,7.2,61.24327,6.15198
206,50WP00000000306B,Hoya.kr2,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hoya.kr2,28.6,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,12.0,50WG00000000744U,Hoya_Kr2g3 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000306B,14.2,61.24327,6.15198
207,50WP00000000306B,Hoya.kr2,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hoya.kr2,28.6,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,12.0,50WG00000000743W,Hoya_Kr2g1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000306B,7.2,61.24327,6.15198
208,50WP00000000741U,Tjodan,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tjodan,113.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG000000018881,Tjodan G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000741U,113.0,59.052,6.652
209,50WP000000008759,Asmulfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Asmulfoss,13.5,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,66.0,50WG00000002202J,Asmulfosg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000008759,13.5,64.6779608,12.67732357677982
210,50WP00000000305D,Hoya.k5B,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hoya.k5B,17.6,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,12.0,50WG00000000742Y,Hoya_K5bg3 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000305D,17.6,61.218829,6.063544
211,50WP00000000749E,Torpa,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Torpa,164.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,05.12.2016,8.0,50WG00000001906P,Torpa G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000749E,82.0,60.996,10.058
212,50WP00000000749E,Torpa,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Torpa,164.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,05.12.2016,8.0,50WG00000001905R,Torpa G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000749E,82.0,60.996,10.058
213,50WP00000000615Z,Sima,05.05.2015,inf,DECOMMISSIONED,Hydro Water Reservoir,Sima,1120.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,17.12.2014,16.0,,,,,,,60.507425,7.140694
214,50WP000000000851,Brunstad,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Brunstad,4.0,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,22.0,50WG00000000226F,Brunstadg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000851,4.0,62.382,6.574
215,50WP00000000747I,Tonstad,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tonstad,960.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG00000001904T,Tonstad G3 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000747I,160.0,58.665,6.708
216,50WP00000000747I,Tonstad,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tonstad,960.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG00000001903V,Tonstad G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000747I,160.0,58.665,6.708
217,50WP00000000747I,Tonstad,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tonstad,960.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG00000001902X,Tonstad G5 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000747I,320.0,58.665,6.708
218,50WP00000000747I,Tonstad,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tonstad,960.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG00000001901Z,Tonstad G4 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000747I,160.0,58.665,6.708
219,50WP00000000747I,Tonstad,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Tonstad,960.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.12.2016,12.0,50WG000000019000,Tonstad G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000747I,160.0,58.665,6.708
220,50WP000000000843,Brulandsfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Brulandsfoss,15.2,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000000225H,Brulandsg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000843,1.2,61.436,5.915
221,50WP000000000843,Brulandsfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Brulandsfoss,15.2,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000000224J,Brulandsg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000843,14.0,61.436,5.915
222,50WP000000006140,Sildvik,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Sildvik,75.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,11.0,50WG00000001473U,Sildvik G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006140,75.0,68.409,17.801
223,50WP00000000746K,Toklev,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Toklev,5.4,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,22.0,50WG00000001899X,Toklev G1 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000746K,2.7,59.288,9.71
224,50WP00000000746K,Toklev,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Toklev,5.4,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,22.0,50WG00000001898Z,Toklev G2 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000746K,2.7,59.288,9.71
225,50WPI00000002485,Harpefossen,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Harpefossen,100.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,19.09.2018,9.5,50WG00000000601F,Harpefosg2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WPI00000002485,54.0,61.581,9.842
226,50WPI00000002485,Harpefossen,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Harpefossen,100.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,19.09.2018,9.5,50WG00000000600H,Harpefosg1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WPI00000002485,46.0,61.581,9.842
227,50WP000000006132,Seterkraft,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Seterkraft,5.2,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,22.0,50WG00000001472W,Seterkrag1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000006132,5.2,59.915,10.634
228,50WP00000000745M,Tokke,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Tokke,440.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,19.09.2018,16.0,50WG000000018970,Tokke G3 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000745M,110.0,59.448,8.035
229,50WP00000000745M,Tokke,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Tokke,440.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,19.09.2018,16.0,50WG000000018962,Tokke G4 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000745M,110.0,59.448,8.035
230,50WP00000000745M,Tokke,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Tokke,440.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,19.09.2018,16.0,50WG000000018954,Tokke G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000745M,110.0,59.448,8.035
231,50WP00000000745M,Tokke,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Tokke,440.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,19.09.2018,16.0,50WG000000018946,Tokke G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000745M,110.0,59.448,8.035
232,50WP000000008791,Sy-Sima,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Sy-Sima,720.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,,20.0,50WG00000001476O,Sima G1 Hydro,COMMISSIONED,Hydro Water Reservoir,Sy-Sima,360.0,60.499,7.145
233,50WP000000008791,Sy-Sima,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Sy-Sima,720.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,,20.0,50WG00000001474S,Sima G2 Hydro,COMMISSIONED,Hydro Water Reservoir,Sy-Sima,360.0,60.499,7.145
234,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000222N,Brokke G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000827,2.4,59.123,7.511
235,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000223L,Brokke G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000000827,0.9,59.123,7.511
236,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000220R,Brokke G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000000827,88.0,59.123,7.511
237,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000221P,Brokke G3 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000000827,88.0,59.123,7.511
238,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000219C,Brokke G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000000827,88.0,59.123,7.511
239,50WP000000000827,Brokke,05.10.2018,inf,COMMISSIONED,Hydro Water Reservoir,Brokke,379.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,05.10.2018,13.0,50WG00000000218E,Brokke G4 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000000827,115.0,59.123,7.511
240,50WP00000000089U,Byrkjelo,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byrkjelo,25.2,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000000232K,Byrkjelog1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000089U,14.2,61.734,6.509
241,50WP00000000089U,Byrkjelo,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byrkjelo,25.2,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000000234G,Byrkjelog2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000089U,5.5,61.734,6.509
242,50WP00000000089U,Byrkjelo,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byrkjelo,25.2,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,22.0,50WG00000000233I,Byrkjelog3 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000089U,5.5,61.734,6.509
243,50WP00000000392T,Kvitfossen,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kvitfossen,7.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG000000009102,Kvitfossg101 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000392T,3.3,68.327,14.652
244,50WP00000000392T,Kvitfossen,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kvitfossen,7.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000909O,Kvitfossg102 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000392T,2.0,68.327,14.652
245,50WP00000000392T,Kvitfossen,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Kvitfossen,7.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000908Q,Kvitfossg103 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000392T,2.5,68.327,14.652
246,50WP00000000619R,Sjona,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Sjona,60.3,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,9.0,50WG00000001481V,Sjona G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000619R,60.0,66.311,13.563
247,50WP00000000619R,Sjona,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Sjona,60.3,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,9.0,50WG00000001480X,Sjona G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000619R,0.3,66.311,13.563
248,50WP00000000088W,Byafossen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byafossen,4.1,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,66.0,50WG00000000230O,Byafosseg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000088W,1.6,64.038,11.553
249,50WP00000000088W,Byafossen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byafossen,4.1,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,66.0,50WG00000000231M,Byafosseg3 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000088W,1.5,64.032,11.548
250,50WP00000000088W,Byafossen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Byafossen,4.1,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,66.0,50WG000000002299,Byafosseg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000088W,1.0,64.038,11.553
251,50WP00000000391V,Kvinen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kvinen,90.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,13.0,50WG00000000907S,Kvinen G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000391V,90.0,58.928,7.084
252,50WP00000000087Y,Bryggja,05.12.2016,inf,DECOMMISSIONED,Hydro Run-of-river and poundage,Bryggja,0.3,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,26.06.2015,2.0,50WG00000000228B,Bryggja G101 Hydro,DECOMMISSIONED,Hydro Run-of-river and poundage,50WP00000000087Y,0.3,61.941,5.449
253,50WP00000000617V,Siso,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Siso,180.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,19.09.2018,11.0,50WG00000001478K,Siso G1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000617V,80.0,67.325,15.707
254,50WP00000000617V,Siso,19.09.2018,inf,COMMISSIONED,Hydro Water Reservoir,Siso,180.0,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,19.09.2018,11.0,50WG00000001479I,Siso G2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP00000000617V,100.0,67.325,15.707
255,50WPI00000004275,Logna,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Logna,22.0,"Norway, Norway MBA, Stattnet CA",NO2 BZ / MBA,26.06.2015,10.0,50WG00000000991D,Logna G1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WPI00000004275,22.0,58.764,7.51
256,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000309B,Eidum G101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
257,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000308D,Eidum G108 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
258,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000307F,Eidum G104 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,2.5,63.444,10.982
259,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000317C,Eidum G103 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
260,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000316E,Eidum G106 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.6,63.444,10.982
261,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000315G,Eidum G102 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.2,63.444,10.982
262,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000313K,Eidum G109 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
263,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000314I,Eidum G105 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
264,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000312M,Eidum G107 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.9,63.444,10.982
265,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000311O,Eidum Na1 Therm,DECOMMISSIONED,Hydro Water Reservoir,Eidum,0.0,63.444,10.982
266,50WP00000000130M,Eidum,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Eidum,4.8,"Norway, Norway MBA, Stattnet CA",NO3 BZ / MBA,26.06.2015,2.0,50WG00000000310Q,Eidum G110 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000130M,0.1,63.444,10.982
267,50WP000000002641,Hensfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hensfoss,20.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,22.0,50WG00000000654V,Hensfossg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000002641,10.0,60.211,10.237
268,50WP000000002641,Hensfoss,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Hensfoss,20.0,"Norway, Norway MBA, Stattnet CA",NO1 BZ / MBA,26.06.2015,22.0,50WG00000000653X,Hensfossg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP000000002641,10.0,60.211,10.237
269,50WP000000002633,Hemsil 2,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Hemsil 2,98.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,05.12.2016,9.0,50WG00000000652Z,Hemsil_2g1 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000002633,49.0,60.705,8.972
270,50WP000000002633,Hemsil 2,05.12.2016,inf,COMMISSIONED,Hydro Water Reservoir,Hemsil 2,98.0,"Norway, Norway MBA, Stattnet CA",NO5 BZ / MBA,05.12.2016,9.0,50WG000000006510,Hemsil_2g2 Hydro,COMMISSIONED,Hydro Water Reservoir,50WP000000002633,49.0,60.705,8.972
271,50WP00000000395N,Kvanangen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kvanangen,63.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000919L,Kvanangeg101 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000395N,4.9,69.714,22.169
272,50WP00000000395N,Kvanangen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kvanangen,63.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000918N,Kvanangeg2 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000395N,28.0,69.714,22.169
273,50WP00000000395N,Kvanangen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kvanangen,63.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000917P,Kvanangeg103 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000395N,1.7,69.714,22.169
274,50WP00000000395N,Kvanangen,05.12.2016,inf,DECOMMISSIONED,Hydro Water Reservoir,Kvanangen,63.8,"Norway, Norway MBA, Stattnet CA",NO4 BZ / MBA,26.06.2015,2.0,50WG00000000916R,Kvanangeg1 Hydro,DECOMMISSIONED,Hydro Water Reservoir,50WP00000000395N,28.0,69.714,22.169
